,text,favourite_count,retweet_count,created_at
145,"RT @Samabous1: https://t.co/PZfxCwcBd6
Easy Boss 
GOD-DEVOURING SERPENT - RYKARD 
ELDEN RING GAMEPLAY - 

#eldenring #elden #ring #rykard #…",0,0,2022-03-15 05:21:06
146,"https://t.co/PZfxCwcBd6
Easy Boss 
GOD-DEVOURING SERPENT - RYKARD 
ELDEN RING GAMEPLAY - 

#eldenring #elden #ring… https://t.co/E6PLpTFmWH",2,1,2022-03-15 05:20:46
147,"Samurai VS Elden Ring Episode 6! 
I'm finally doing some main story stuff!
#Vtuber #Elden Ring
https://t.co/OSpZBBQ0k8",1,0,2022-03-15 05:06:22
148,"＃Apex　＃ELDEN RING #PS4share　＃野良みんな可愛い
https://t.co/xXWu1ezNEd",0,0,2022-03-15 03:54:09
149,"#Elden Ring
Been so addicted to ER had to make Inosuke from demon slayer. https://t.co/gqDWCwhNqR",0,0,2022-03-15 02:55:35
150,"RT @Axiom_G: Sword of St. Trina (Sleep Sword) Weapon Location

https://t.co/MjMzVZPp4t

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5…",0,0,2022-03-15 02:46:47
151,#Elden Ring - CO-OP Is Fun?? W/ #DarthBalls45 Part 5 https://t.co/Bz0JYh120l,0,0,2022-03-15 02:30:34
152,"RT @RosetntdGlasses: Been ""busy"" playing Elden Ring. But here's my drawing of the Valkyrie. 

#eldenring #elden #ring #darksouls #fanart #a…",0,0,2022-03-15 02:23:58
153,"Sword of St. Trina (Sleep Sword) Weapon Location

https://t.co/MjMzVZPp4t

#EldenRing #エルデンリング #Elden #Ring… https://t.co/2gdpy2TCAS",2,1,2022-03-15 01:56:06
154,RT @crusafitch: Going live! Ok Finishing the fire mountain. This guy has my sword and I want it! tune in at https://t.co/Eu7TkCrgOi Let's P…,0,0,2022-03-15 01:16:43
155,Going live! Ok Finishing the fire mountain. This guy has my sword and I want it! tune in at https://t.co/Eu7TkCrgOi… https://t.co/IDUtkrgNYS,1,1,2022-03-15 01:16:22
156,"RT @Axiom_G: Hierodas Glintstone Crown Location

https://t.co/VCrvVRb7MO

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation…",0,0,2022-03-15 01:05:06
157,"RT @Axiom_G: Ash of War: Lightning Ram Location

https://t.co/GjOUwMqLhx

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation…",0,0,2022-03-15 01:04:57
158,"RT @Axiom_G: Ash of War: Stamp (Sweep) Location

https://t.co/EMLf0kDKb3

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation…",0,0,2022-03-15 01:04:55
159,"RT @Axiom_G: Golden Order Greatsword Weapon Location

https://t.co/kqlnQrLJr5

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySta…",0,0,2022-03-15 01:04:53
160,"RT @Axiom_G: Hierodas Glintstone Crown Location

https://t.co/VCrvVRb7MO

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation…",0,0,2022-03-15 01:04:50
161,"Hierodas Glintstone Crown Location

https://t.co/VCrvVRb7MO

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/lTdYBp82CD",0,2,2022-03-15 01:03:58
162,"RT @Axiom_G: Golden Order Greatsword Weapon Location

https://t.co/kqlnQrLJr5

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlaySta…",0,0,2022-03-15 00:55:29
163,"RT @TragicGaming20: WHO MADE THIS BOSS??
#ELDENRING #Eldenlord #Elden 

Source: https://t.co/dgPfJblsaQ https://t.co/0DvRq8SFcf",0,0,2022-03-15 00:53:22
164,"RT @TragicGaming20: WHO MADE THIS BOSS??
#ELDENRING #Eldenlord #Elden 

Source: https://t.co/dgPfJblsaQ https://t.co/0DvRq8SFcf",0,0,2022-03-15 00:52:44
165,JUMP SCARE😂 - PART 3 #elden #ELDENLING #ELDEN_RING #EldenRingFanart #EldenRingart #EldenRingRP https://t.co/G5lu605VIC,1,0,2022-03-15 00:46:25
166,The best place to farm runes in Elden Ring... #best #place #farm #runes #elden https://t.co/iJuSI61E8M,0,0,2022-03-15 00:45:52
167,"Golden Order Greatsword Weapon Location

https://t.co/kqlnQrLJr5

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/r4fBgCUFyj",2,2,2022-03-15 00:45:33
168,"RT @Okmall1: Elden Ring Episode 2 now available! 

https://t.co/3sk0pGSBOO
#ELDEN_RING #Elden #ELDENRING #twitchstreamer #twitchstreaming #…",0,0,2022-03-15 00:41:39
169,"Elden Ring Episode 2 now available! 

https://t.co/3sk0pGSBOO
#ELDEN_RING #Elden #ELDENRING #twitchstreamer… https://t.co/4ZtPryywFZ",0,1,2022-03-15 00:40:22
170,"Ash of War: Stamp (Sweep) Location

https://t.co/EMLf0kDKb3

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/VfE38QtPUz",0,1,2022-03-15 00:32:17
171,"1 - The best place to farm runes in Elden Ring...
... #overallnews #best #place #farm #runes #elden https://t.co/MyPGDLCnrj",0,0,2022-03-15 00:30:52
172,"Ash of War: Lightning Ram Location

https://t.co/GjOUwMqLhx

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/NlT1G30hNy",0,1,2022-03-15 00:07:55
173,I don’t go hand to hand #ELDEN,1,0,2022-03-15 00:05:18
174,"Come watch some Elden Ring...and me dying https://t.co/hbxwoGvRkw 
 #Elden Ring",2,0,2022-03-15 00:02:07
175,"for those looking for a good armor.

#ELDEN_RING #EldenRingFanart #EldenRingart #Eldenlord #eldenringspoilers… https://t.co/7xdMvIDlhj",0,0,2022-03-15 00:00:38
176,"Nothing like doing some parkour expecting an item in Elden Ring only to find a message that says “Try finger, but h… https://t.co/i3Ts02kJTY",0,0,2022-03-14 23:27:50
177,"this kinda what I plan for elden ring before I shut it down forever.
...
(beating the game before 30 minutes is coo… https://t.co/J3QHJYokp9",2,0,2022-03-14 22:50:15
178,The 5 Worst Enemies in Elden Ring's Limgrave Region https://t.co/YMBwEgiwCc #eldenring #elden #disasteraccident #videogamesdevelopedinjapan,0,0,2022-03-14 22:36:03
179,"RT @skytoonmiibo: Hey everybody! 

I’m live RIGHT NOW on #Twitch! 

CLICK THE LINK: https://t.co/YZfUJ8tQnE

Tags: #ELDENRING #EldenRingNig…",0,0,2022-03-14 22:20:46
180,RT @BLA4ZEE: we ain’t maidenless in this stream…COME JOIN THE ELDEN RING HYPE! https://t.co/NvcUHUYvbA #twitchstreamer #twitchstreaming #tw…,0,0,2022-03-14 22:15:47
181,we ain’t maidenless in this stream…COME JOIN THE ELDEN RING HYPE! https://t.co/NvcUHUYvbA #twitchstreamer… https://t.co/Zaa7D1OEfO,1,1,2022-03-14 22:15:42
182,How am I doing for 8 hours in? #ELDEN_RING #Eldenlord #ELDENRING #ELDEN #ring https://t.co/4O2uUDTGD6,0,0,2022-03-14 20:24:56
183,"More Exploring #ps4 #playstation #gaming #EldenRing #Elden #Ring #DarkSouls #Soulslike #actionrpg #Sword #Castle #ER
https://t.co/FAQWADjtkX",0,0,2022-03-14 20:17:42
184,The Grind to Level 200 continues!!!. 1st Playthrough- #Elden Ring https://t.co/9RCVPlZPYh,0,0,2022-03-14 19:58:38
185,THIS GAME MAKES ME CRY TO NO END https://t.co/eU4jL6Xknx #ELDEN #ELDENRING #TWITCH #YOUTUBE #ELDENRINGPLAYTHROUGH,0,0,2022-03-14 19:58:08
186,"Failure #ps4 #playstation #gaming #EldenRing #Elden #Ring #DarkSouls #Soulslike #actionrpg #Sword #Shield #PS4share
https://t.co/4fVBzstdZz",0,0,2022-03-14 19:57:15
187,"RT @Axiom_G: Pulley Bow Weapon Location

https://t.co/qQPxkIpXAy

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #…",0,0,2022-03-14 19:39:57
188,"RT @Axiom_G: Albinauric Mask &amp; Staff Location

https://t.co/JPwTq7Ynlf

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #S…",0,0,2022-03-14 19:39:54
189,"RT @Axiom_G: Bloodhound Knight Floh Summon Location

https://t.co/xJPtOSvViM

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStat…",0,0,2022-03-14 19:39:50
190,"RT @Axiom_G: Night's Cavalry Armor

https://t.co/aDL6RgwBD5

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #Xbox…",0,0,2022-03-14 19:39:46
191,"RT @Axiom_G: Flowing Curved Sword Weapon Location

https://t.co/1OeBYeeAGO

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStatio…",0,0,2022-03-14 19:39:45
192,"RT @Axiom_G: Mantis Blade (Trick Weapon) Weapon Location

https://t.co/SVVq6Y71w4

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #Pla…",0,0,2022-03-14 19:39:40
193,"Mantis Blade (Trick Weapon) Weapon Location

https://t.co/SVVq6Y71w4

#EldenRing #エルデンリング #Elden #Ring… https://t.co/OiAdFpV562",1,1,2022-03-14 19:37:36
194,"Flowing Curved Sword Weapon Location

https://t.co/1OeBYeeAGO

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/vvOUy76muQ",0,1,2022-03-14 19:27:45
195,"Low on Healing Flasks #ps4 #playstation #gaming #EldenRing #Elden #Ring #DarkSouls #Soulslike #actionrpg #PS4share
https://t.co/XIj4VeSAX7",1,0,2022-03-14 19:27:38
196,Who wants to see a grown man get super angry at a child’s game. #xbox #gaming #twitch #Elden ring #dylanwallace… https://t.co/1QBP9AkVHB,0,0,2022-03-14 19:26:35
197,"Night's Cavalry Armor

https://t.co/aDL6RgwBD5

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation… https://t.co/RhIufiIJLS",1,1,2022-03-14 19:21:16
198,"Hey everybody! 

I’m live RIGHT NOW on #Twitch! 

CLICK THE LINK: https://t.co/YZfUJ8tQnE

Tags: #ELDENRING… https://t.co/YdqK5fheZ0",3,1,2022-03-14 19:06:13
199,I need to finish #elden ring https://t.co/xgRUT52ZQg,2,0,2022-03-14 19:03:31
200,RT @JakeDarkfang36: Check out my broadcast from my PlayStation 4! #PS4live #ELDEN RING™ #SmallStreamer #SupportSmallStreamers live at https…,0,0,2022-03-14 18:59:49
201,Check out my broadcast from my PlayStation 4! #PS4live #ELDEN RING™ #SmallStreamer #SupportSmallStreamers live at https://t.co/iNvqn6l1S4,3,1,2022-03-14 18:59:36
202,"Exploring StormveilCastle#ps4 #playstation #gaming #EldenRing #Elden #Ring #DarkSouls #Soulslike #actionrpg #PS5
https://t.co/rQlMUDn5PN",1,0,2022-03-14 18:46:53
203,"RT @Axiom_G: Bloodhound Knight Floh Summon Location

https://t.co/xJPtOSvViM

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStat…",0,0,2022-03-14 18:37:49
204,"Bloodhound Knight Floh Summon Location

https://t.co/xJPtOSvViM

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/TC7eVKaMwM",1,2,2022-03-14 18:37:13
205,"RT @Axiom_G: Gelmir Knight Armor

https://t.co/KKLi0F1y5m

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #Xbox #X…",0,0,2022-03-14 18:08:17
206,"RT @Axiom_G: Bloodhound Knight Armor (Darriwil)

https://t.co/TWM1UgXiL0

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation…",0,0,2022-03-14 18:08:15
207,"Gelmir Knight Armor

https://t.co/KKLi0F1y5m

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation… https://t.co/DX5FmXbx2t",1,1,2022-03-14 17:57:12
208,"Bloodhound Knight Armor (Darriwil)

https://t.co/TWM1UgXiL0

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/PdOPMHJW3H",2,1,2022-03-14 17:56:18
209,Flash Backs to touching Grace #eldenring #elden #darksouls #fromsoftware #godrick #Boss #Gaming https://t.co/A3jOFkAk6u,2,0,2022-03-14 16:11:31
210,rolling around 54 times before you are granted a chance to hit isn't 'hard' or 'good gameplay' it's tedious and bor… https://t.co/hLkrhXF4B6,1,0,2022-03-14 14:51:50
211,"🔴LIVE🔴

I'm now streaming on Twitch! Playing #Elden Ring https://t.co/yomQZyY7Uh",0,0,2022-03-14 14:41:15
212,New #YouTube video out now! #twitch #Elden Ring | Full Playthrough (Part 2) ScotiTM - PS5 Gameplay https://t.co/dGVXnFcxS9,3,0,2022-03-14 14:36:18
213,"🩸 Hadoken - Elden Ring's Experience ✨
#Elden #Ring https://t.co/Ho29CqTHdH",0,0,2022-03-14 14:27:27
214,"🩸 Hadoken - Elden Ring's Experience ✨
#Elden #Ring https://t.co/BXTg7HuXAz",0,0,2022-03-14 14:27:15
215,"🩸 Hadoken - Elden Ring's Experience ✨
#Elden #Ring https://t.co/AGrZtxwyKy",0,0,2022-03-14 14:27:03
216,"🩸 Hadoken - Elden Ring's Experience ✨
#Elden #Ring https://t.co/iMR5JRPRia",0,0,2022-03-14 14:26:49
217,RT @VSGNsocial: Elden Ring | Faithful's Canvas Talisman (Elden Ring PS5 Gameplay) #Elden... https://t.co/Uxtlw1ujIq via @YouTube,0,0,2022-03-14 14:09:09
218,Elden Ring: George R.R. Martin Seemingly Hid His Initials In Plain Sight https://t.co/AQqDanD5jJ #Elden #George… https://t.co/fEVdBOecqK,0,0,2022-03-14 13:38:15
219,My #elden lord https://t.co/LySsp78CLu,0,0,2022-03-14 09:24:35
220,"#Elden #Steam #Entertainment
Elden Ring As soon as Once more Tops the Steam Charts, Steam Deck Takes 2nd 
https://t.co/69UevKhrEU",0,0,2022-03-14 08:38:46
221,I'm now live playing Elden Ring! give some support over on Twitch: https://t.co/4Nv341nX5N 🎮 #live #Ps4 #twitch… https://t.co/CZb1JVCzJa,0,0,2022-03-14 06:19:50
222,"#Elden #player #Entertainment
Elden Ring Participant Pretends To Be NPC And Efficiently Methods Invader 
https://t.co/5FUezJwBVC",0,0,2022-03-14 04:46:04
223,"#Elden #player #Entertainment
Elden Ring Participant Pretends To Be NPC And Efficiently Methods Invader 
https://t.co/5FUezJNEXC",0,0,2022-03-14 04:40:18
224,"Albinauric Mask &amp; Staff Location

https://t.co/JPwTq7Ynlf

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/6oHDLrsM5o",2,1,2022-03-14 03:55:13
225,"RT @Axiom_G: Pulley Bow Weapon Location

https://t.co/qQPxkIpXAy

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #…",0,0,2022-03-14 03:37:47
226,"#Elden #player #Uncategorized
Elden Ring Participant Pretends To Be NPC And Efficiently Tips Invader 
https://t.co/1VaeWGSE3Z",0,0,2022-03-14 03:36:51
227,"Pulley Bow Weapon Location

https://t.co/qQPxkIpXAy

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/7COjNmpmyN",1,2,2022-03-14 03:34:06
228,"RT @Axiom_G: How to Walk Through Lava Fast

https://t.co/UZmib22OBT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Stea…",0,0,2022-03-14 02:06:12
229,"RT @Axiom_G: How to Walk Through Lava Fast

https://t.co/UZmib22OBT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Stea…",0,0,2022-03-14 01:55:20
230,"RT @Axiom_G: Glintstone Kris Weapon Location

https://t.co/e5JHQqWFHT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #St…",0,0,2022-03-14 01:55:13
231,"RT @Axiom_G: Bloodhound Claws Weapon Location

https://t.co/UGY9zvJ90F

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #S…",0,0,2022-03-14 01:53:05
232,"RT @Axiom_G: Erdtree Seal Weapon Location

https://t.co/qxigNnrPsT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam…",0,0,2022-03-14 01:53:03
233,"RT @Axiom_G: Crimson Amber Medallion +1 Talisman Location

https://t.co/31u6iFi1J6

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #Pl…",0,0,2022-03-14 01:53:02
234,"RT @Axiom_G: Godskin Stitcher Weapon Location

https://t.co/WjptO3OEib

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #S…",0,0,2022-03-14 01:53:00
235,"RT @Axiom_G: Ash of War: Royal Knight's Resolve Location

https://t.co/2JNnl56Hq1

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #Pla…",0,0,2022-03-14 01:52:56
236,"RT @Axiom_G: Inquisitor's Girandole Weapon Location

https://t.co/elXq59Bx3X

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStat…",0,0,2022-03-14 01:52:54
237,"RT @Axiom_G: Ash of War: Golden Vow Location

https://t.co/VP9DmgygGO

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #St…",0,0,2022-03-14 01:52:52
238,"RT @Axiom_G: Ash of War: Storm Wall Location

https://t.co/a94hfubPoc

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #St…",0,0,2022-03-14 01:52:49
239,"RT @Axiom_G: Godslayer's Seal Weapon Location

https://t.co/W2J9bGRn4l

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #S…",0,0,2022-03-14 01:52:46
240,"RT @Axiom_G: Lusat's Armor Location

https://t.co/1d8ZFyoc6I

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #Xbox…",0,0,2022-03-14 01:52:44
241,"RT @Axiom_G: Eccentric's Armor

https://t.co/rWKzIx7uaK

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #Xbox #Xbo…",0,0,2022-03-14 01:52:42
242,"RT @Axiom_G: Glintstone Kris Weapon Location

https://t.co/e5JHQqWFHT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #St…",0,0,2022-03-14 01:52:40
243,"RT @Axiom_G: How to Walk Through Lava Fast

https://t.co/UZmib22OBT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Stea…",0,0,2022-03-14 01:52:38
244,"How to Walk Through Lava Fast

https://t.co/UZmib22OBT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/dB9WGEaGoK",4,3,2022-03-14 01:50:34
245,"Glintstone Kris Weapon Location

https://t.co/e5JHQqWFHT

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/WTyXV3iRsV",1,2,2022-03-14 01:46:32
246,RT @StormHub_: Issa vandal kind of day #Gaming #BattleRoyale #FaZeUp #100T #CallofDuty #Apex #EFT #Tarkov #Valorant #Twitch #Stream #destin…,0,0,2022-03-14 01:25:11
247,Issa vandal kind of day #Gaming #BattleRoyale #FaZeUp #100T #CallofDuty #Apex #EFT #Tarkov #Valorant #Twitch… https://t.co/2pTVzawUV0,1,1,2022-03-14 01:24:40
248,"RT @Axiom_G: Eccentric's Armor

https://t.co/rWKzIx7uaK

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #Xbox #Xbo…",0,0,2022-03-14 01:24:26
249,"Eccentric's Armor

https://t.co/rWKzIx7uaK

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam… https://t.co/SQBEhyQqAL",1,2,2022-03-14 01:21:35
250,#PS4share #Elden Ring # Beautiful View https://t.co/l8c0tiIdxc,0,0,2022-03-14 01:18:27
251,"RT @Axiom_G: Lusat's Armor Location

https://t.co/1d8ZFyoc6I

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #Steam #Xbox…",0,0,2022-03-14 00:59:32
252,"Lusat's Armor Location

https://t.co/1d8ZFyoc6I

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation… https://t.co/oDHG37e9NV",2,2,2022-03-14 00:59:28
253,"Godslayer's Seal Weapon Location

https://t.co/W2J9bGRn4l

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/0VHdbjurcj",0,1,2022-03-14 00:42:00
254,"Ash of War: Storm Wall Location

https://t.co/a94hfubPoc

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/G9xyjdLT6X",0,1,2022-03-14 00:20:55
255,"Ash of War: Golden Vow Location

https://t.co/VP9DmgygGO

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/9Jz8uJ5d7s",0,1,2022-03-14 00:08:32
256,HI GUYSS! ya boy is liveee :) come by and say hey! much love and I hope everyone is having a good day &lt;3… https://t.co/3n4ujw2oo2,1,0,2022-03-14 00:01:37
257,Going live! Fire mountain and then to the capital! I think the sword I need is in this mountain somewhere.  tune in… https://t.co/21AGbTCwaP,2,0,2022-03-13 23:55:20
258,"Inquisitor's Girandole Weapon Location

https://t.co/elXq59Bx3X

#EldenRing #エルデンリング #Elden #Ring #PlayStation5… https://t.co/EH6ZMvr3To",1,1,2022-03-13 23:41:07
259,"Finally beat Margit, took way to long. #eldenring #XboxShare #elden #Ring https://t.co/VkmYdS9Etx",0,0,2022-03-13 23:23:20
260,"IN DA ONSIE!!! Don't spell part backwards. It's a trap. | Old Ass Ring, Then Who Knows | Elden Ring… https://t.co/EFAwtnoX6E",0,0,2022-03-13 22:15:07
261,"Going live with Elden Ring right now and I will need all of the help that I can get!

Wrapping up the second area!… https://t.co/wrA0Vfhfel",0,0,2022-03-13 22:00:29
262,"RT @SweetDarling_PH: We have an accord!

The whole cosplay project was funded by one Tarnished! People willing to support and trust me like…",0,0,2022-03-13 21:17:32
263,"RT @Axiom_G: Ash of War: Royal Knight's Resolve Location

https://t.co/2JNnl56Hq1

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #Pla…",0,0,2022-03-13 20:55:37
264,"Ash of War: Royal Knight's Resolve Location

https://t.co/2JNnl56Hq1

#EldenRing #エルデンリング #Elden #Ring… https://t.co/VGpwRgZREC",1,2,2022-03-13 20:52:18
265,"[Level 160+] FINISHING THE GAME TODAY + killing Malenia
https://t.co/Ng5FAaJs4v #EldenRing #ELDENRING_SONYSTORE… https://t.co/al5bJELZq7",0,0,2022-03-13 20:03:55
266,Better stream thanks to Shia LaBeouf + meditation? Stay tuned on today's episode of Jared being honest with thought… https://t.co/lXu8tRP5jw,0,0,2022-03-13 19:54:22
267,RT @ch4nm4n: I fell for it 😂#eldenring #eldenringmemes #eldenringedit #eldenringfromsoftware #eldenringcommunity #smallstreamer #smallstrea…,0,0,2022-03-13 19:49:29
268,RT @ch4nm4n: I fell for it 😂#eldenring #eldenringmemes #eldenringedit #eldenringfromsoftware #eldenringcommunity #smallstreamer #smallstrea…,0,0,2022-03-13 19:48:53
269,"RT @FriendOrFoeGam1: Just Exploring Around #ps4 #playstation #gaming #EldenRing #Elden #Ring #DarkSouls #Soulslike #actionrpg #PS4share
htt…",0,0,2022-03-13 19:45:36
270,"Noble Presence Spell Location

https://t.co/xf3cJO1kRF

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/5vIiMDdDOR",0,0,2022-03-13 19:29:20
271,"Godskin Stitcher Weapon Location

https://t.co/WjptO3OEib

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/8XXCvusntL",1,1,2022-03-13 19:28:35
272,"RT @Axiom_G: Crimson Amber Medallion +1 Talisman Location

https://t.co/31u6iFi1J6

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #Pl…",0,0,2022-03-13 19:16:54
273,"Crimson Amber Medallion +1 Talisman Location

https://t.co/31u6iFi1J6

#EldenRing #エルデンリング #Elden #Ring… https://t.co/vXYTbpGmYc",1,2,2022-03-13 19:15:34
274,THIS GAMES EZ!!! #Eldenring #elden #darksouls #souls #trending #100T #twitch #gaming #live #smallstreamer #stream   https://t.co/xlHqHi4bzI,0,0,2022-03-13 19:07:55
